Seq,Phylum,Class,Order,Family,Genus
DH_6998,Bacteria,NA,NA,NA,NA
DH_7004,Bacteria,NA,NA,NA,NA
DH_7012,Bacteria,NA,NA,NA,NA
DH_7015,Bacteria,NA,NA,NA,NA
DH_7018,Bacteria,NA,NA,NA,NA
DH_7023,Bacteria,NA,NA,NA,NA
DH_7030,Bacteria,NA,NA,NA,NA
DH_7034,Bacteria,NA,NA,NA,NA
DH_7035,Bacteria,NA,NA,NA,NA
DH_7036,Bacteria,NA,NA,NA,NA
DH_7041,Bacteria,NA,NA,NA,NA
DH_7048,Bacteria,NA,NA,NA,NA
DH_7055,Bacteria,NA,NA,NA,NA
DH_7056,Bacteria,NA,NA,NA,NA
DH_7067,Bacteria,NA,NA,NA,NA
DH_7081,Bacteria,NA,NA,NA,NA
DH_7136,Bacteria,NA,NA,NA,NA
DH_7140,Bacteria,NA,NA,NA,NA
DH_7143,Bacteria,NA,NA,NA,NA
DH_7145,Bacteria,NA,NA,NA,NA
DH_7153,Bacteria,NA,NA,NA,NA
DH_7163,Bacteria,NA,NA,NA,NA
DH_7169,Bacteria,NA,NA,NA,NA
DH_7171,Bacteria,NA,NA,NA,NA
DH_7173,Bacteria,NA,NA,NA,NA
DH_7176,Bacteria,NA,NA,NA,NA
DH_7177,Bacteria,NA,NA,NA,NA
DH_7180,Bacteria,NA,NA,NA,NA
DH_7182,Bacteria,NA,NA,NA,NA
DH_7194,Bacteria,NA,NA,NA,NA
DH_7198,Bacteria,NA,NA,NA,NA
DH_7202,Bacteria,NA,NA,NA,NA
DH_7210,Bacteria,NA,NA,NA,NA
DH_7214,Bacteria,NA,NA,NA,NA
DH_7215,Bacteria,NA,NA,NA,NA
DH_7216,Bacteria,NA,NA,NA,NA
DH_7217,Bacteria,NA,NA,NA,NA
DH_7221,Bacteria,NA,NA,NA,NA
DH_7222,Bacteria,NA,NA,NA,NA
DH_7224,Bacteria,NA,NA,NA,NA
DH_7236,Bacteria,NA,NA,NA,NA
DH_7241,Bacteria,NA,NA,NA,NA
DH_7244,Bacteria,NA,NA,NA,NA
DH_7251,Bacteria,NA,NA,NA,NA
DH_7260,Bacteria,NA,NA,NA,NA
DH_7265,Bacteria,NA,NA,NA,NA
DH_7294,Bacteria,NA,NA,NA,NA
DH_7295,Bacteria,NA,NA,NA,NA
DH_7296,Bacteria,NA,NA,NA,NA
DH_7303,Bacteria,NA,NA,NA,NA
DH_7310,Bacteria,NA,NA,NA,NA
DH_7312,Bacteria,NA,NA,NA,NA
DH_7331,Bacteria,NA,NA,NA,NA
DH_7336,Bacteria,NA,NA,NA,NA
DH_7347,Bacteria,NA,NA,NA,NA
DH_7353,Bacteria,NA,NA,NA,NA
DH_7354,Bacteria,NA,NA,NA,NA
DH_7355,Bacteria,NA,NA,NA,NA
DH_7360,Bacteria,NA,NA,NA,NA
DH_7364,Bacteria,NA,NA,NA,NA
DH_7378,Bacteria,NA,NA,NA,NA
DH_7384,Bacteria,NA,NA,NA,NA
DH_7397,Bacteria,NA,NA,NA,NA
DH_7401,Bacteria,NA,NA,NA,NA
DH_7403,Bacteria,NA,NA,NA,NA
DH_7411,Bacteria,NA,NA,NA,NA
DH_7414,Bacteria,NA,NA,NA,NA
DH_7417,Bacteria,NA,NA,NA,NA
DH_7421,Bacteria,NA,NA,NA,NA
DH_7422,Bacteria,NA,NA,NA,NA
DH_7429,Bacteria,NA,NA,NA,NA
DH_7440,Bacteria,NA,NA,NA,NA
DH_7447,Bacteria,NA,NA,NA,NA
DH_7450,Bacteria,NA,NA,NA,NA
DH_7457,Bacteria,NA,NA,NA,NA
DH_7461,Bacteria,NA,NA,NA,NA
DH_7467,Bacteria,NA,NA,NA,NA
DH_7473,Bacteria,NA,NA,NA,NA
DH_7477,Bacteria,NA,NA,NA,NA
DH_7489,Bacteria,NA,NA,NA,NA
DH_7490,Bacteria,NA,NA,NA,NA
DH_7493,Bacteria,NA,NA,NA,NA
DH_7495,Bacteria,NA,NA,NA,NA
DH_7500,Bacteria,NA,NA,NA,NA
DH_7502,Bacteria,NA,NA,NA,NA
DH_7510,Bacteria,NA,NA,NA,NA
DH_7514,Bacteria,NA,NA,NA,NA
DH_7515,Bacteria,NA,NA,NA,NA
DH_7516,Bacteria,NA,NA,NA,NA
DH_7520,Bacteria,NA,NA,NA,NA
DH_7521,Bacteria,NA,NA,NA,NA
DH_7538,Bacteria,NA,NA,NA,NA
DH_7544,Bacteria,NA,NA,NA,NA
DH_7549,Bacteria,NA,NA,NA,NA
DH_7550,Bacteria,NA,NA,NA,NA
DH_7551,Bacteria,NA,NA,NA,NA
DH_7557,Bacteria,NA,NA,NA,NA
DH_7560,Bacteria,NA,NA,NA,NA
DH_7563,Bacteria,NA,NA,NA,NA
DH_7565,Bacteria,NA,NA,NA,NA
DH_7566,Bacteria,NA,NA,NA,NA
DH_7570,Bacteria,NA,NA,NA,NA
DH_7573,Bacteria,NA,NA,NA,NA
DH_7574,Bacteria,NA,NA,NA,NA
DH_7581,Bacteria,NA,NA,NA,NA
DH_7593,Bacteria,NA,NA,NA,NA
DH_7594,Bacteria,NA,NA,NA,NA
DH_7597,Bacteria,NA,NA,NA,NA
DH_7599,Bacteria,NA,NA,NA,NA
DH_7602,Bacteria,NA,NA,NA,NA
DH_7608,Bacteria,NA,NA,NA,NA
DH_7610,Bacteria,NA,NA,NA,NA
DH_7623,Bacteria,NA,NA,NA,NA
DH_7627,Bacteria,NA,NA,NA,NA
DH_7638,Bacteria,NA,NA,NA,NA
DH_7641,Bacteria,NA,NA,NA,NA
DH_7644,Bacteria,NA,NA,NA,NA
DH_7650,Bacteria,NA,NA,NA,NA
DH_7651,Bacteria,NA,NA,NA,NA
DH_7655,Bacteria,NA,NA,NA,NA
DH_7657,Bacteria,NA,NA,NA,NA
DH_7661,Bacteria,NA,NA,NA,NA
DH_7665,Bacteria,NA,NA,NA,NA
DH_7671,Bacteria,NA,NA,NA,NA
DH_7673,Bacteria,NA,NA,NA,NA
DH_7678,Bacteria,NA,NA,NA,NA
DH_7680,Bacteria,NA,NA,NA,NA
DH_7681,Bacteria,NA,NA,NA,NA
DH_7685,Bacteria,NA,NA,NA,NA
DH_7686,Bacteria,NA,NA,NA,NA
DH_7690,Bacteria,NA,NA,NA,NA
DH_7694,Bacteria,NA,NA,NA,NA
DH_7698,Bacteria,NA,NA,NA,NA
DH_7699,Bacteria,NA,NA,NA,NA
DH_7721,Bacteria,NA,NA,NA,NA
DH_7726,Bacteria,NA,NA,NA,NA
DH_7745,Bacteria,NA,NA,NA,NA
DH_7746,Bacteria,NA,NA,NA,NA
DH_7749,Bacteria,NA,NA,NA,NA
DH_7750,Bacteria,NA,NA,NA,NA
DH_7751,Bacteria,NA,NA,NA,NA
DH_7753,Bacteria,NA,NA,NA,NA
DH_7756,Bacteria,NA,NA,NA,NA
DH_7765,Bacteria,NA,NA,NA,NA
DH_7780,Bacteria,NA,NA,NA,NA
DH_7781,Bacteria,NA,NA,NA,NA
DH_7786,Bacteria,NA,NA,NA,NA
DH_7787,Bacteria,NA,NA,NA,NA
DH_7800,Bacteria,NA,NA,NA,NA
DH_7808,Bacteria,NA,NA,NA,NA
DH_7811,Bacteria,NA,NA,NA,NA
DH_7814,Bacteria,NA,NA,NA,NA
DH_7815,Bacteria,NA,NA,NA,NA
DH_7819,Bacteria,NA,NA,NA,NA
DH_7830,Bacteria,NA,NA,NA,NA
DH_7831,Bacteria,NA,NA,NA,NA
DH_7833,Bacteria,NA,NA,NA,NA
DH_7838,Bacteria,NA,NA,NA,NA
DH_7844,Bacteria,NA,NA,NA,NA
DH_7845,Bacteria,NA,NA,NA,NA
DH_7863,Bacteria,NA,NA,NA,NA
DH_7868,Bacteria,NA,NA,NA,NA
DH_7870,Bacteria,NA,NA,NA,NA
DH_7874,Bacteria,NA,NA,NA,NA
DH_7875,Bacteria,NA,NA,NA,NA
DH_7890,Bacteria,NA,NA,NA,NA
DH_7891,Bacteria,NA,NA,NA,NA
DH_7894,Bacteria,NA,NA,NA,NA
DH_7905,Bacteria,NA,NA,NA,NA
DH_7906,Bacteria,NA,NA,NA,NA
DH_7908,Bacteria,NA,NA,NA,NA
DH_7909,Bacteria,NA,NA,NA,NA
DH_7910,Bacteria,NA,NA,NA,NA
DH_7922,Bacteria,NA,NA,NA,NA
DH_7927,Bacteria,NA,NA,NA,NA
DH_7933,Bacteria,NA,NA,NA,NA
DH_7934,Bacteria,NA,NA,NA,NA
DH_7938,Bacteria,NA,NA,NA,NA
DH_7961,Bacteria,NA,NA,NA,NA
DH_7968,Bacteria,NA,NA,NA,NA
DH_7974,Bacteria,NA,NA,NA,NA
DH_7980,Bacteria,NA,NA,NA,NA
DH_7986,Bacteria,NA,NA,NA,NA
DH_7990,Bacteria,NA,NA,NA,NA
DH_7993,Bacteria,NA,NA,NA,NA
DH_7995,Bacteria,NA,NA,NA,NA
DH_8000,Bacteria,NA,NA,NA,NA
DH_8001,Bacteria,NA,NA,NA,NA
DH_8012,Bacteria,NA,NA,NA,NA
DH_8025,Bacteria,NA,NA,NA,NA
DH_8026,Bacteria,NA,NA,NA,NA
DH_8030,Bacteria,NA,NA,NA,NA
DH_8037,Bacteria,NA,NA,NA,NA
DH_8044,Bacteria,NA,NA,NA,NA
DH_8054,Bacteria,NA,NA,NA,NA
DH_8076,Bacteria,NA,NA,NA,NA
DH_8080,Bacteria,NA,NA,NA,NA
DH_8084,Bacteria,NA,NA,NA,NA
DH_8099,Bacteria,NA,NA,NA,NA
DH_8103,Bacteria,NA,NA,NA,NA
DH_8104,Bacteria,NA,NA,NA,NA
DH_8105,Bacteria,NA,NA,NA,NA
DH_8119,Bacteria,NA,NA,NA,NA
DH_8120,Bacteria,NA,NA,NA,NA
DH_8122,Bacteria,NA,NA,NA,NA
DH_8124,Bacteria,NA,NA,NA,NA
DH_8131,Bacteria,NA,NA,NA,NA
DH_8135,Bacteria,NA,NA,NA,NA
DH_8147,Bacteria,NA,NA,NA,NA
DH_8150,Bacteria,NA,NA,NA,NA
DH_8151,Bacteria,NA,NA,NA,NA
DH_8154,Bacteria,NA,NA,NA,NA
DH_8159,Bacteria,NA,NA,NA,NA
DH_8168,Bacteria,NA,NA,NA,NA
DH_8172,Bacteria,NA,NA,NA,NA
DH_8180,Bacteria,NA,NA,NA,NA
DH_8183,Bacteria,NA,NA,NA,NA
DH_8209,Bacteria,NA,NA,NA,NA
DH_8237,Bacteria,NA,NA,NA,NA
DH_8249,Bacteria,NA,NA,NA,NA
DH_8253,Bacteria,NA,NA,NA,NA
DH_8266,Bacteria,NA,NA,NA,NA
DH_8267,Bacteria,NA,NA,NA,NA
DH_8278,Bacteria,NA,NA,NA,NA
DH_8284,Bacteria,NA,NA,NA,NA
DH_8287,Bacteria,NA,NA,NA,NA
DH_8292,Bacteria,NA,NA,NA,NA
DH_8293,Bacteria,NA,NA,NA,NA
DH_8297,Bacteria,NA,NA,NA,NA
DH_8298,Bacteria,NA,NA,NA,NA
DH_8300,Bacteria,NA,NA,NA,NA
DH_8307,Bacteria,NA,NA,NA,NA
DH_8333,Bacteria,NA,NA,NA,NA
DH_8345,Bacteria,NA,NA,NA,NA
DH_8362,Bacteria,NA,NA,NA,NA
DH_8364,Bacteria,NA,NA,NA,NA
DH_8378,Bacteria,NA,NA,NA,NA
DH_8382,Bacteria,NA,NA,NA,NA
DH_8391,Bacteria,NA,NA,NA,NA
DH_8394,Bacteria,NA,NA,NA,NA
DH_8397,Bacteria,NA,NA,NA,NA
DH_8419,Bacteria,NA,NA,NA,NA
DH_8420,Bacteria,NA,NA,NA,NA
DH_8424,Bacteria,NA,NA,NA,NA
DH_8429,Bacteria,NA,NA,NA,NA
DH_8430,Bacteria,NA,NA,NA,NA
DH_8431,Bacteria,NA,NA,NA,NA
DH_8437,Bacteria,NA,NA,NA,NA
DH_8440,Bacteria,NA,NA,NA,NA
DH_8442,Bacteria,NA,NA,NA,NA
DH_8447,Bacteria,NA,NA,NA,NA
DH_8452,Bacteria,NA,NA,NA,NA
DH_8456,Bacteria,NA,NA,NA,NA
DH_8459,Bacteria,NA,NA,NA,NA
DH_8462,Bacteria,NA,NA,NA,NA
DH_8476,Bacteria,NA,NA,NA,NA
DH_8478,Bacteria,NA,NA,NA,NA
DH_8479,Bacteria,NA,NA,NA,NA
DH_8485,Bacteria,NA,NA,NA,NA
DH_8488,Bacteria,NA,NA,NA,NA
DH_8493,Bacteria,NA,NA,NA,NA
DH_8494,Bacteria,NA,NA,NA,NA
DH_8499,Bacteria,NA,NA,NA,NA
DH_8512,Bacteria,NA,NA,NA,NA
DH_8521,Bacteria,NA,NA,NA,NA
DH_8532,Bacteria,NA,NA,NA,NA
DH_8549,Bacteria,NA,NA,NA,NA
DH_8563,Bacteria,NA,NA,NA,NA
DH_8576,Bacteria,NA,NA,NA,NA
DH_8577,Bacteria,NA,NA,NA,NA
DH_8588,Bacteria,NA,NA,NA,NA
DH_8594,Bacteria,NA,NA,NA,NA
DH_8597,Bacteria,NA,NA,NA,NA
DH_8599,Bacteria,NA,NA,NA,NA
DH_8603,Bacteria,NA,NA,NA,NA
DH_8612,Bacteria,NA,NA,NA,NA
DH_8616,Bacteria,NA,NA,NA,NA
DH_8619,Bacteria,NA,NA,NA,NA
DH_8620,Bacteria,NA,NA,NA,NA
DH_8622,Bacteria,NA,NA,NA,NA
DH_8624,Bacteria,NA,NA,NA,NA
DH_8625,Bacteria,NA,NA,NA,NA
DH_8628,Bacteria,NA,NA,NA,NA
DH_8631,Bacteria,NA,NA,NA,NA
DH_8634,Bacteria,NA,NA,NA,NA
DH_8640,Bacteria,NA,NA,NA,NA
DH_8641,Bacteria,NA,NA,NA,NA
DH_8645,Bacteria,NA,NA,NA,NA
DH_8650,Bacteria,NA,NA,NA,NA
DH_8665,Bacteria,NA,NA,NA,NA
DH_8666,Bacteria,NA,NA,NA,NA
DH_8671,Bacteria,NA,NA,NA,NA
DH_8676,Bacteria,NA,NA,NA,NA
DH_8678,Bacteria,NA,NA,NA,NA
DH_8686,Bacteria,NA,NA,NA,NA
DH_8691,Bacteria,NA,NA,NA,NA
DH_8695,Bacteria,NA,NA,NA,NA
DH_8698,Bacteria,NA,NA,NA,NA
DH_8699,Bacteria,NA,NA,NA,NA
DH_8709,Bacteria,NA,NA,NA,NA
DH_8717,Bacteria,NA,NA,NA,NA
DH_8721,Bacteria,NA,NA,NA,NA
DH_8722,Bacteria,NA,NA,NA,NA
DH_8725,Bacteria,NA,NA,NA,NA
DH_8727,Bacteria,NA,NA,NA,NA
DH_8732,Bacteria,NA,NA,NA,NA
DH_8735,Bacteria,NA,NA,NA,NA
DH_8749,Bacteria,NA,NA,NA,NA
DH_8755,Bacteria,NA,NA,NA,NA
DH_8770,Bacteria,NA,NA,NA,NA
DH_8772,Bacteria,NA,NA,NA,NA
DH_8778,Bacteria,NA,NA,NA,NA
DH_8785,Bacteria,NA,NA,NA,NA
DH_8789,Bacteria,NA,NA,NA,NA
DH_8791,Bacteria,NA,NA,NA,NA
DH_8792,Bacteria,NA,NA,NA,NA
DH_8799,Bacteria,NA,NA,NA,NA
DH_8809,Bacteria,NA,NA,NA,NA
DH_8813,Bacteria,NA,NA,NA,NA
DH_8814,Bacteria,NA,NA,NA,NA
DH_8817,Bacteria,NA,NA,NA,NA
DH_8819,Bacteria,NA,NA,NA,NA
DH_8820,Bacteria,NA,NA,NA,NA
DH_8823,Bacteria,NA,NA,NA,NA
DH_8829,Bacteria,NA,NA,NA,NA
DH_8845,Bacteria,NA,NA,NA,NA
DH_8847,Bacteria,NA,NA,NA,NA
DH_8858,Bacteria,NA,NA,NA,NA
DH_8865,Bacteria,NA,NA,NA,NA
DH_8914,Bacteria,NA,NA,NA,NA
DH_8933,Bacteria,NA,NA,NA,NA
DH_8936,Bacteria,NA,NA,NA,NA
DH_8951,Bacteria,NA,NA,NA,NA
DH_8956,Bacteria,NA,NA,NA,NA
DH_8961,Bacteria,NA,NA,NA,NA
DH_8968,Bacteria,NA,NA,NA,NA
DH_8992,Bacteria,NA,NA,NA,NA
DH_9004,Bacteria,NA,NA,NA,NA
DH_9009,Bacteria,NA,NA,NA,NA
DH_9012,Bacteria,NA,NA,NA,NA
DH_9023,Bacteria,NA,NA,NA,NA
DH_9027,Bacteria,NA,NA,NA,NA
DH_9032,Bacteria,NA,NA,NA,NA
DH_9041,Bacteria,NA,NA,NA,NA
DH_9044,Bacteria,NA,NA,NA,NA
DH_9045,Bacteria,NA,NA,NA,NA
DH_9046,Bacteria,NA,NA,NA,NA
DH_9048,Bacteria,NA,NA,NA,NA
DH_9052,Bacteria,NA,NA,NA,NA
DH_9053,Bacteria,NA,NA,NA,NA
DH_9058,Bacteria,NA,NA,NA,NA
DH_9060,Bacteria,NA,NA,NA,NA
DH_9064,Bacteria,NA,NA,NA,NA
DH_9070,Bacteria,NA,NA,NA,NA
DH_9072,Bacteria,NA,NA,NA,NA
DH_9094,Bacteria,NA,NA,NA,NA
DH_9099,Bacteria,NA,NA,NA,NA
DH_9107,Bacteria,NA,NA,NA,NA
DH_9118,Bacteria,NA,NA,NA,NA
DH_9122,Bacteria,NA,NA,NA,NA
DH_9128,Bacteria,NA,NA,NA,NA
DH_9139,Bacteria,NA,NA,NA,NA
DH_9145,Bacteria,NA,NA,NA,NA
DH_9158,Bacteria,NA,NA,NA,NA
DH_9159,Bacteria,NA,NA,NA,NA
DH_9160,Bacteria,NA,NA,NA,NA
DH_9161,Bacteria,NA,NA,NA,NA
DH_9163,Bacteria,NA,NA,NA,NA
DH_9167,Bacteria,NA,NA,NA,NA
DH_9183,Bacteria,NA,NA,NA,NA
DH_9188,Bacteria,NA,NA,NA,NA
DH_9191,Bacteria,NA,NA,NA,NA
DH_9193,Bacteria,NA,NA,NA,NA
DH_9194,Bacteria,NA,NA,NA,NA
DH_9198,Bacteria,NA,NA,NA,NA
DH_9200,Bacteria,NA,NA,NA,NA
DH_9203,Bacteria,NA,NA,NA,NA
DH_9211,Bacteria,NA,NA,NA,NA
DH_9216,Bacteria,NA,NA,NA,NA
DH_9217,Bacteria,NA,NA,NA,NA
DH_9221,Bacteria,NA,NA,NA,NA
DH_9223,Bacteria,NA,NA,NA,NA
DH_9224,Bacteria,NA,NA,NA,NA
DH_9229,Bacteria,NA,NA,NA,NA
DH_9231,Bacteria,NA,NA,NA,NA
DH_9233,Bacteria,NA,NA,NA,NA
DH_9235,Bacteria,NA,NA,NA,NA
DH_9236,Bacteria,NA,NA,NA,NA
DH_9238,Bacteria,NA,NA,NA,NA
DH_9240,Bacteria,NA,NA,NA,NA
DH_9245,Bacteria,NA,NA,NA,NA
DH_9251,Bacteria,NA,NA,NA,NA
DH_9253,Bacteria,NA,NA,NA,NA
DH_9257,Bacteria,NA,NA,NA,NA
DH_9263,Bacteria,NA,NA,NA,NA
DH_9269,Bacteria,NA,NA,NA,NA
DH_9270,Bacteria,NA,NA,NA,NA
DH_9272,Bacteria,NA,NA,NA,NA
DH_9273,Bacteria,NA,NA,NA,NA
DH_9275,Bacteria,NA,NA,NA,NA
DH_9277,Bacteria,NA,NA,NA,NA
DH_9283,Bacteria,NA,NA,NA,NA
DH_9286,Bacteria,NA,NA,NA,NA
DH_9287,Bacteria,NA,NA,NA,NA
DH_9291,Bacteria,NA,NA,NA,NA
DH_9294,Bacteria,NA,NA,NA,NA
DH_9297,Bacteria,NA,NA,NA,NA
DH_9302,Bacteria,NA,NA,NA,NA
DH_9304,Bacteria,NA,NA,NA,NA
DH_9313,Bacteria,NA,NA,NA,NA
DH_9314,Bacteria,NA,NA,NA,NA
DH_9318,Bacteria,NA,NA,NA,NA
DH_9322,Bacteria,NA,NA,NA,NA
DH_9323,Bacteria,NA,NA,NA,NA
DH_9336,Bacteria,NA,NA,NA,NA
DH_9342,Bacteria,NA,NA,NA,NA
DH_9347,Bacteria,NA,NA,NA,NA
DH_9348,Bacteria,NA,NA,NA,NA
DH_9350,Bacteria,NA,NA,NA,NA
DH_9354,Bacteria,NA,NA,NA,NA
DH_9359,Bacteria,NA,NA,NA,NA
DH_9366,Bacteria,NA,NA,NA,NA
DH_9377,Bacteria,NA,NA,NA,NA
DH_9378,Bacteria,NA,NA,NA,NA
DH_9381,Bacteria,NA,NA,NA,NA
DH_9382,Bacteria,NA,NA,NA,NA
DH_9383,Bacteria,NA,NA,NA,NA
DH_9387,Bacteria,NA,NA,NA,NA
DH_9388,Bacteria,NA,NA,NA,NA
DH_9391,Bacteria,NA,NA,NA,NA
DH_9401,Bacteria,NA,NA,NA,NA
DH_9406,Bacteria,NA,NA,NA,NA
DH_9407,Bacteria,NA,NA,NA,NA
DH_9413,Bacteria,NA,NA,NA,NA
DH_9418,Bacteria,NA,NA,NA,NA
DH_9419,Bacteria,NA,NA,NA,NA
DH_9425,Bacteria,NA,NA,NA,NA
DH_9426,Bacteria,NA,NA,NA,NA
DH_9429,Bacteria,NA,NA,NA,NA
DH_9431,Bacteria,NA,NA,NA,NA
DH_9435,Bacteria,NA,NA,NA,NA
DH_9439,Bacteria,NA,NA,NA,NA
DH_9443,Bacteria,NA,NA,NA,NA
DH_9447,Bacteria,NA,NA,NA,NA
DH_9451,Bacteria,NA,NA,NA,NA
DH_9466,Bacteria,NA,NA,NA,NA
DH_9473,Bacteria,NA,NA,NA,NA
DH_9476,Bacteria,NA,NA,NA,NA
DH_9478,Bacteria,NA,NA,NA,NA
DH_9484,Bacteria,NA,NA,NA,NA
DH_9485,Bacteria,NA,NA,NA,NA
DH_9487,Bacteria,NA,NA,NA,NA
DH_9491,Bacteria,NA,NA,NA,NA
DH_9492,Bacteria,NA,NA,NA,NA
DH_9497,Bacteria,NA,NA,NA,NA
DH_9498,Bacteria,NA,NA,NA,NA
DH_9501,Bacteria,NA,NA,NA,NA
DH_9509,Bacteria,NA,NA,NA,NA
DH_9512,Bacteria,NA,NA,NA,NA
DH_9513,Bacteria,NA,NA,NA,NA
DH_9516,Bacteria,NA,NA,NA,NA
DH_9517,Bacteria,NA,NA,NA,NA
DH_9522,Bacteria,NA,NA,NA,NA
DH_9524,Bacteria,NA,NA,NA,NA
DH_9525,Bacteria,NA,NA,NA,NA
DH_9526,Bacteria,NA,NA,NA,NA
DH_9527,Bacteria,NA,NA,NA,NA
DH_9529,Bacteria,NA,NA,NA,NA
DH_9530,Bacteria,NA,NA,NA,NA
DH_9531,Bacteria,NA,NA,NA,NA
DH_9537,Bacteria,NA,NA,NA,NA
DH_9540,Bacteria,NA,NA,NA,NA
DH_9541,Bacteria,NA,NA,NA,NA
DH_9543,Bacteria,NA,NA,NA,NA
DH_9544,Bacteria,NA,NA,NA,NA
DH_9550,Bacteria,NA,NA,NA,NA
DH_9551,Bacteria,NA,NA,NA,NA
DH_9564,Bacteria,NA,NA,NA,NA
DH_9570,Bacteria,NA,NA,NA,NA
DH_9571,Bacteria,NA,NA,NA,NA
DH_9575,Bacteria,NA,NA,NA,NA
DH_9577,Bacteria,NA,NA,NA,NA
DH_9579,Bacteria,NA,NA,NA,NA
DH_9584,Bacteria,NA,NA,NA,NA
DH_9587,Bacteria,NA,NA,NA,NA
DH_9590,Bacteria,NA,NA,NA,NA
DH_9592,Bacteria,NA,NA,NA,NA
DH_9593,Bacteria,NA,NA,NA,NA
DH_9596,Bacteria,NA,NA,NA,NA
DH_9599,Bacteria,NA,NA,NA,NA
DH_9602,Bacteria,NA,NA,NA,NA
DH_9603,Bacteria,NA,NA,NA,NA
DH_9609,Bacteria,NA,NA,NA,NA
DH_9611,Bacteria,NA,NA,NA,NA
DH_9615,Bacteria,NA,NA,NA,NA
DH_9623,Bacteria,NA,NA,NA,NA
DH_9625,Bacteria,NA,NA,NA,NA
DH_9628,Bacteria,NA,NA,NA,NA
DH_9630,Bacteria,NA,NA,NA,NA
DH_9634,Bacteria,NA,NA,NA,NA
DH_9638,Bacteria,NA,NA,NA,NA
DH_9642,Bacteria,NA,NA,NA,NA
DH_9643,Bacteria,NA,NA,NA,NA
DH_9645,Bacteria,NA,NA,NA,NA
DH_9646,Bacteria,NA,NA,NA,NA
DH_9648,Bacteria,NA,NA,NA,NA
DH_9654,Bacteria,NA,NA,NA,NA
DH_9655,Bacteria,NA,NA,NA,NA
DH_9663,Bacteria,NA,NA,NA,NA
DH_9664,Bacteria,NA,NA,NA,NA
DH_9670,Bacteria,NA,NA,NA,NA
DH_9676,Bacteria,NA,NA,NA,NA
DH_9681,Bacteria,NA,NA,NA,NA
DH_9683,Bacteria,NA,NA,NA,NA
DH_9690,Bacteria,NA,NA,NA,NA
DH_9698,Bacteria,NA,NA,NA,NA
DH_9706,Bacteria,NA,NA,NA,NA
DH_9708,Bacteria,NA,NA,NA,NA
DH_9709,Bacteria,NA,NA,NA,NA
DH_9713,Bacteria,NA,NA,NA,NA
DH_9716,Bacteria,NA,NA,NA,NA
DH_9722,Bacteria,NA,NA,NA,NA
DH_9725,Bacteria,NA,NA,NA,NA
DH_9727,Bacteria,NA,NA,NA,NA
DH_9730,Bacteria,NA,NA,NA,NA
DH_9736,Bacteria,NA,NA,NA,NA
DH_9742,Bacteria,NA,NA,NA,NA
DH_9751,Bacteria,NA,NA,NA,NA
DH_9753,Bacteria,NA,NA,NA,NA
DH_9756,Bacteria,NA,NA,NA,NA
DH_9759,Bacteria,NA,NA,NA,NA
DH_9768,Bacteria,NA,NA,NA,NA
DH_9773,Bacteria,NA,NA,NA,NA
DH_9775,Bacteria,NA,NA,NA,NA
DH_9781,Bacteria,NA,NA,NA,NA
DH_9785,Bacteria,NA,NA,NA,NA
DH_9791,Bacteria,NA,NA,NA,NA
DH_9801,Bacteria,NA,NA,NA,NA
DH_9802,Bacteria,NA,NA,NA,NA
DH_9803,Bacteria,NA,NA,NA,NA
DH_9805,Bacteria,NA,NA,NA,NA
DH_9807,Bacteria,NA,NA,NA,NA
DH_9816,Bacteria,NA,NA,NA,NA
DH_9817,Bacteria,NA,NA,NA,NA
DH_9828,Bacteria,NA,NA,NA,NA
DH_9835,Bacteria,NA,NA,NA,NA
DH_9837,Bacteria,NA,NA,NA,NA
DH_9842,Bacteria,NA,NA,NA,NA
DH_9850,Bacteria,NA,NA,NA,NA
DH_9854,Bacteria,NA,NA,NA,NA
DH_9855,Bacteria,NA,NA,NA,NA
DH_9862,Bacteria,NA,NA,NA,NA
DH_9864,Bacteria,NA,NA,NA,NA
DH_9882,Bacteria,NA,NA,NA,NA
DH_9883,Bacteria,NA,NA,NA,NA
DH_9884,Bacteria,NA,NA,NA,NA
DH_9885,Bacteria,NA,NA,NA,NA
DH_9890,Bacteria,NA,NA,NA,NA
DH_9895,Bacteria,NA,NA,NA,NA
DH_9896,Bacteria,NA,NA,NA,NA
DH_9898,Bacteria,NA,NA,NA,NA
DH_9903,Bacteria,NA,NA,NA,NA
DH_9906,Bacteria,NA,NA,NA,NA
DH_9910,Bacteria,NA,NA,NA,NA
DH_9912,Bacteria,NA,NA,NA,NA
DH_9914,Bacteria,NA,NA,NA,NA
DH_9918,Bacteria,NA,NA,NA,NA
DH_9919,Bacteria,NA,NA,NA,NA
DH_9920,Bacteria,NA,NA,NA,NA
DH_9926,Bacteria,NA,NA,NA,NA
DH_9932,Bacteria,NA,NA,NA,NA
DH_9935,Bacteria,NA,NA,NA,NA
DH_9936,Bacteria,NA,NA,NA,NA
DH_9940,Bacteria,NA,NA,NA,NA
DH_9943,Bacteria,NA,NA,NA,NA
DH_9944,Bacteria,NA,NA,NA,NA
DH_9947,Bacteria,NA,NA,NA,NA
DH_9950,Bacteria,NA,NA,NA,NA
DH_9953,Bacteria,NA,NA,NA,NA
DH_9956,Bacteria,NA,NA,NA,NA
DH_9964,Bacteria,NA,NA,NA,NA
DH_9967,Bacteria,NA,NA,NA,NA
